timestamp,type,data
2026-02-13 22:20:24,BLE,BLE,b0:2e:ba:6e:ce:f8,-47
2026-02-13 22:20:29,BLE,BLE,30:30:f9:f8:d6:be,-96
2026-02-13 22:20:29,BLE,BLE,6c:e8:c6:9c:27:fd,-96
2026-02-13 22:20:29,BLE,BLE,94:32:51:0f:ec:05,-99
2026-02-13 22:20:29,BLE,BLE,b0:2e:ba:6e:ce:f8,-47
2026-02-13 22:20:34,BLE,BLE,27:9a:27:67:2a:71,-97
2026-02-13 22:20:34,BLE,BLE,30:30:f9:f8:d6:be,-96
2026-02-13 22:20:34,BLE,BLE,6c:e8:c6:9c:27:fd,-96
2026-02-13 22:20:34,BLE,BLE,94:32:51:0f:ec:05,-99
2026-02-13 22:20:34,BLE,BLE,b0:2e:ba:6e:ce:f8,-46
2026-02-13 22:20:39,BLE,BLE,27:9a:27:67:2a:71,-97
2026-02-13 22:20:39,BLE,BLE,6b:df:0f:1b:cc:be,-97
2026-02-13 22:20:39,BLE,BLE,94:32:51:0f:ec:05,-100
2026-02-13 22:20:39,BLE,BLE,b0:2e:ba:6e:ce:f8,-48
2026-02-13 22:20:39,BLE,BLE,cf:f0:c5:d1:dd:da,-94
2026-02-13 22:20:44,BLE,BLE,27:9a:27:67:2a:71,-96
2026-02-13 22:20:44,BLE,BLE,30:30:f9:f8:d6:be,-95
2026-02-13 22:20:44,BLE,BLE,6b:df:0f:1b:cc:be,-93
2026-02-13 22:20:44,BLE,BLE,6c:e8:c6:9c:27:fd,-96
2026-02-13 22:20:44,BLE,BLE,94:32:51:0f:ec:05,-100
2026-02-13 22:20:44,BLE,BLE,b0:2e:ba:6e:ce:f8,-47
2026-02-13 22:20:44,BLE,BLE,bb:9a:68:87:4d:ab,-98
2026-02-13 22:20:49,BLE,BLE,27:9a:27:67:2a:71,-96
2026-02-13 22:20:49,BLE,BLE,30:30:f9:f8:d6:be,-96
2026-02-13 22:20:49,BLE,BLE,6c:e8:c6:9c:27:fd,-97
2026-02-13 22:20:49,BLE,BLE,b0:2e:ba:6e:ce:f8,-47
2026-02-13 22:20:54,BLE,BLE,27:9a:27:67:2a:71,-97
2026-02-13 22:20:54,BLE,BLE,30:30:f9:f8:d6:be,-97
2026-02-13 22:20:54,BLE,BLE,6c:e8:c6:9c:27:fd,-96
2026-02-13 22:20:54,BLE,BLE,b0:2e:ba:6e:ce:f8,-50
2026-02-13 22:20:59,BLE,BLE,13:6b:62:8b:27:84,-94
2026-02-13 22:20:59,BLE,BLE,30:30:f9:f8:d6:be,-97
2026-02-13 22:20:59,BLE,BLE,54:03:84:78:64:e9,-98
2026-02-13 22:20:59,BLE,BLE,77:f0:23:61:0f:32,-95
2026-02-13 22:20:59,BLE,BLE,94:32:51:0f:ec:05,-101
2026-02-13 22:20:59,BLE,BLE,b0:2e:ba:6e:ce:f8,-47
2026-02-13 22:21:04,BLE,BLE,07:bf:2a:00:d7:83,-99
2026-02-13 22:21:04,BLE,BLE,27:9a:27:67:2a:71,-96
2026-02-13 22:21:04,BLE,BLE,30:30:f9:f8:d6:be,-97
2026-02-13 22:21:04,BLE,BLE,54:03:84:78:64:e9,-99
2026-02-13 22:21:04,BLE,BLE,6c:e8:c6:9c:27:fd,-97
2026-02-13 22:21:04,BLE,BLE,b0:2e:ba:6e:ce:f8,-47
2026-02-13 22:21:09,BLE,BLE,07:bf:2a:00:d7:83,-94
2026-02-13 22:21:09,BLE,BLE,20:50:41:a5:34:a4,-95
2026-02-13 22:21:09,BLE,BLE,27:9a:27:67:2a:71,-97
2026-02-13 22:21:09,BLE,BLE,30:30:f9:f8:d6:be,-97
2026-02-13 22:21:09,BLE,BLE,77:f0:23:61:0f:32,-95
2026-02-13 22:21:09,BLE,BLE,94:32:51:0f:ec:05,-102
2026-02-13 22:21:09,BLE,BLE,b0:2e:ba:6e:ce:f8,-49
2026-02-13 22:21:09,BLE,BLE,bb:9a:68:87:4d:ab,-96
2026-02-13 22:21:14,BLE,BLE,27:9a:27:67:2a:71,-95
2026-02-13 22:21:14,BLE,BLE,30:30:f9:f8:d6:be,-98
2026-02-13 22:21:14,BLE,BLE,78:f8:34:3d:db:ae,-54
2026-02-13 22:21:14,BLE,BLE,b0:2e:ba:6e:ce:f8,-47
2026-02-13 22:21:19,BLE,BLE,27:9a:27:67:2a:71,-97
2026-02-13 22:21:19,BLE,BLE,6c:e8:c6:9c:27:fd,-97
2026-02-13 22:21:19,BLE,BLE,78:f8:34:3d:db:ae,-55
2026-02-13 22:21:19,BLE,BLE,b0:2e:ba:6e:ce:f8,-47
2026-02-13 22:21:19,BLE,BLE,bb:9a:68:87:4d:ab,-95
2026-02-13 22:21:24,BLE,BLE,27:9a:27:67:2a:71,-97
2026-02-13 22:21:24,BLE,BLE,6c:e8:c6:9c:27:fd,-96
2026-02-13 22:21:24,BLE,BLE,94:32:51:0f:ec:05,-100
